payment_id,order_id,payment_type,payment_amount,payment_date,payment_status
1832,1832,cash,394218,2024-05-14,completed
1833,1833,upi,67074,2024-07-28,completed
1834,1834,cash,29544,2025-10-20,completed
1835,1835,card,123438,2026-06-25,completed
1836,1836,upi,92242,2025-03-18,completed
1837,1837,upi,965689,2025-07-29,pending
1838,1838,card,239676,2023-08-09,completed
1839,1839,card,2935003,2025-02-03,completed
1840,1840,cash,1103764,2026-01-10,completed
1841,1841,upi,1546062,2026-02-12,completed
1842,1842,card,1257714,2026-06-15,completed
1843,1843,cash,752596,2023-11-10,completed
1844,1844,upi,262783,2023-09-22,completed
1845,1845,cash,1267462,2023-04-16,completed
1846,1846,cash,333141,2024-05-08,completed
1847,1847,card,261620,2023-05-01,completed
1848,1848,upi,309123,2023-08-11,completed
1849,1849,card,756700,2025-06-29,failed
1850,1850,upi,366128,2025-05-06,completed
1851,1851,cash,783695,2025-04-08,completed
1852,1852,upi,59916,2026-07-20,failed
1853,1853,upi,547140,2025-01-23,completed
1854,1854,cash,428806,2024-11-25,return
1855,1855,card,1636521,2024-02-23,completed
1856,1856,cash,2051982,2026-01-05,pending
1857,1857,upi,700168,2026-06-28,failed
1858,1858,card,1287670,2026-01-28,pending
1859,1859,card,796617,2026-03-08,pending
1860,1860,card,488990,2024-02-10,completed
1861,1861,upi,185229,2026-05-05,pending
1862,1862,cash,1135085,2026-05-31,return
1863,1863,cash,2719853,2024-03-25,completed
1864,1864,upi,96132,2026-04-28,return
1865,1865,cash,691669,2025-07-15,completed
1866,1866,cash,1960660,2025-03-11,completed
1867,1867,cash,1362380,2026-06-20,completed
1868,1868,upi,29382,2025-11-13,failed
1869,1869,card,872275,2023-11-13,completed
1870,1870,card,142510,2026-03-31,completed
1871,1871,cash,314929,2025-01-30,completed
1872,1872,cash,377580,2023-01-27,failed
1873,1873,cash,101843,2023-06-11,completed
1874,1874,cash,38730,2025-08-02,completed
1875,1875,upi,19217,2025-01-01,completed
1876,1876,card,831423,2023-03-10,completed
1877,1877,upi,1381935,2023-06-16,pending
1878,1878,upi,13916,2026-02-20,completed
1879,1879,cash,47016,2026-06-20,completed
1880,1880,card,433240,2023-12-28,failed
1881,1881,cash,520620,2023-04-20,completed
1882,1882,upi,1646401,2023-06-21,completed
1883,1883,cash,65175,2023-09-19,completed
1884,1884,cash,113819,2025-05-11,completed
1885,1885,upi,764709,2023-03-15,completed
1886,1886,upi,801054,2025-05-09,completed
1887,1887,upi,705437,2024-06-20,completed
1888,1888,cash,544873,2025-03-28,completed
1889,1889,cash,463144,2026-06-30,completed
1890,1890,upi,113427,2025-02-27,pending
1891,1891,upi,3030172,2023-03-15,completed
1892,1892,upi,623842,2026-03-24,completed
1893,1893,upi,679553,2024-11-16,completed
1894,1894,cash,922612,2023-06-27,completed
1895,1895,card,742253,2024-07-09,failed
1896,1896,card,2252674,2025-01-21,pending
1897,1897,card,13766,2024-08-11,failed
1898,1898,card,240447,2023-09-02,failed
1899,1899,upi,670930,2025-06-16,failed
1900,1900,upi,1273766,2025-10-07,completed
1901,1901,cash,637099,2025-01-11,pending
1902,1902,cash,1710024,2025-11-18,completed
1903,1903,cash,1927327,2025-04-07,completed
1904,1904,card,281858,2024-07-30,pending
1905,1905,card,2831489,2023-09-12,completed
1906,1906,cash,146350,2024-10-25,pending
1907,1907,cash,2619164,2024-08-06,completed
1908,1908,cash,302976,2024-07-28,pending
1909,1909,upi,1195459,2024-12-20,return
1910,1910,upi,342564,2023-03-08,pending
1911,1911,card,42065,2023-07-07,completed
1912,1912,cash,12541,2024-07-18,completed
1913,1913,upi,173822,2025-01-30,completed
1914,1914,upi,435563,2025-03-26,completed
1915,1915,upi,696811,2023-06-05,completed
1916,1916,upi,64660,2023-05-20,pending
1917,1917,upi,403180,2025-02-03,completed
1918,1918,upi,659268,2025-05-09,completed
1919,1919,upi,1320445,2024-02-25,completed
1920,1920,upi,365802,2025-05-29,completed
1921,1921,upi,445399,2024-07-23,completed
1922,1922,cash,694993,2025-10-14,completed
1923,1923,upi,1110042,2024-11-16,completed
1924,1924,card,276404,2023-01-15,failed
1925,1925,card,588625,2024-03-11,failed
1926,1926,card,119157,2024-06-16,completed
1927,1927,upi,287176,2025-07-19,return
1928,1928,card,500331,2024-10-31,completed
1929,1929,upi,296160,2025-12-28,completed
1930,1930,card,2545002,2026-06-10,completed
1931,1931,card,1951195,2025-10-27,completed
1932,1932,upi,819113,2025-02-28,completed
1933,1933,cash,316150,2024-06-15,failed
1934,1934,cash,508476,2025-10-27,return
1935,1935,upi,66588,2024-02-19,completed
1936,1936,cash,83079,2023-12-03,failed
1937,1937,card,71484,2026-05-12,failed
1938,1938,upi,168945,2026-03-17,completed
1939,1939,upi,1605851,2023-08-16,completed
1940,1940,cash,793103,2023-09-22,completed
1941,1941,upi,303816,2024-05-23,completed
1942,1942,upi,671832,2024-07-21,completed
1943,1943,upi,1421186,2023-03-07,completed
1944,1944,upi,58960,2023-04-22,completed
1945,1945,cash,369464,2023-05-27,pending
1946,1946,card,408351,2024-03-14,completed
1947,1947,cash,706099,2025-08-09,completed
1948,1948,card,842096,2025-11-12,failed
1949,1949,cash,1658433,2025-11-30,pending
1950,1950,card,546054,2026-02-24,completed
1951,1951,upi,936187,2026-05-21,completed
1952,1952,cash,221478,2024-09-30,completed
1953,1953,card,349692,2025-12-03,pending
1954,1954,card,1712599,2025-12-26,return
1955,1955,upi,27069,2023-04-11,failed
1956,1956,card,481082,2025-08-06,completed
1957,1957,card,1702352,2024-05-02,completed
1958,1958,card,435814,2023-12-09,pending
1959,1959,cash,1227577,2025-10-18,return
1960,1960,card,498070,2026-07-23,completed
1961,1961,upi,446070,2026-03-10,pending
1962,1962,upi,454099,2025-05-23,completed
1963,1963,upi,1520230,2026-03-18,completed
1964,1964,card,385516,2026-02-10,completed
1965,1965,upi,41022,2023-04-11,completed
1966,1966,card,387396,2024-05-27,completed
1967,1967,upi,233210,2024-02-13,completed
1968,1968,card,625628,2025-10-30,completed
1969,1969,card,359866,2023-06-23,completed
1970,1970,card,591853,2026-07-05,completed
1971,1971,cash,222754,2026-04-21,completed
1972,1972,upi,687108,2026-03-18,return
1973,1973,cash,137451,2025-10-24,pending
1974,1974,upi,610918,2026-07-19,completed
1975,1975,cash,162245,2024-04-28,pending
1976,1976,card,525109,2025-11-10,completed
1977,1977,card,136243,2024-05-07,completed
1978,1978,upi,656234,2025-07-29,return
1979,1979,cash,49017,2024-03-30,pending
1980,1980,upi,356674,2023-05-21,completed
1981,1981,card,603501,2025-08-06,completed
1982,1982,card,257811,2025-02-13,completed
1983,1983,upi,1291104,2023-08-05,completed
1984,1984,cash,78360,2026-07-09,pending
1985,1985,upi,86622,2025-07-29,completed
1986,1986,card,225154,2025-07-04,return
1987,1987,upi,514456,2023-10-27,completed
1988,1988,upi,290321,2024-05-24,completed
1989,1989,card,1061283,2025-03-13,pending
1990,1990,upi,483637,2024-04-20,completed
1991,1991,card,322224,2024-08-19,completed
1992,1992,card,2347719,2026-06-04,failed
1993,1993,cash,828130,2023-01-05,completed
1994,1994,upi,998017,2024-05-11,completed
1995,1995,upi,150247,2024-01-04,completed
1996,1996,card,2120325,2024-07-27,completed
1997,1997,upi,65180,2024-02-13,pending
1998,1998,upi,327909,2026-06-06,completed
1999,1999,cash,395890,2025-02-13,pending
2000,2000,upi,590916,2023-11-16,completed
2001,2001,upi,934764,2024-12-26,completed
2002,2002,card,821511,2026-03-29,return
2003,2003,card,1773401,2024-12-04,pending
2004,2004,card,1139892,2025-11-30,completed
2005,2005,upi,842962,2026-03-24,completed
2006,2006,upi,1140876,2023-12-26,completed
2007,2007,upi,56345,2026-06-07,completed
2008,2008,cash,644987,2023-09-15,completed
2009,2009,upi,138425,2024-02-01,completed
2010,2010,upi,273365,2023-04-06,completed
2011,2011,card,252658,2023-11-10,completed
2012,2012,cash,608932,2025-09-21,completed
2013,2013,card,1495625,2023-07-03,completed
2014,2014,upi,96132,2026-05-26,return
2015,2015,cash,1173558,2025-03-31,completed
2016,2016,cash,187832,2025-02-27,completed
2017,2017,card,203414,2023-03-18,completed
2018,2018,card,1965727,2023-10-29,failed
2019,2019,card,172426,2024-10-18,failed
2020,2020,card,620964,2024-03-30,pending
2021,2021,cash,729138,2025-11-13,failed
2022,2022,upi,153842,2023-09-14,completed
2023,2023,cash,1226085,2024-07-17,pending
2024,2024,cash,282276,2024-02-04,pending
2025,2025,card,268471,2025-08-15,pending
2026,2026,card,61048,2024-04-24,completed
2027,2027,card,2003045,2023-10-06,failed
2028,2028,card,953016,2026-01-31,completed
2029,2029,card,350804,2024-10-02,completed
2030,2030,upi,1301674,2024-01-09,completed
2031,2031,card,231630,2024-02-11,completed
2032,2032,upi,591920,2024-02-07,completed
2033,2033,cash,1144111,2025-08-03,failed
2034,2034,cash,372735,2024-07-06,completed
2035,2035,upi,598137,2024-03-03,completed
2036,2036,card,13306,2024-09-04,completed
2037,2037,card,887719,2025-02-10,completed
2038,2038,upi,139479,2023-01-21,completed
2039,2039,upi,334545,2025-11-08,failed
2040,2040,upi,1033464,2023-04-08,completed
2041,2041,upi,583789,2026-05-08,completed
2042,2042,upi,178226,2026-04-05,completed
2043,2043,card,2285929,2026-01-08,completed
2044,2044,card,836767,2025-01-31,completed
2045,2045,cash,929820,2024-02-03,failed
2046,2046,upi,1733319,2026-05-18,pending
2047,2047,card,380891,2023-02-14,completed
2048,2048,card,457652,2023-05-10,return
2049,2049,card,735132,2026-01-29,return
2050,2050,card,69356,2023-11-06,completed
2051,2051,cash,150616,2023-10-11,pending
2052,2052,upi,1694057,2023-12-21,failed
2053,2053,card,50329,2024-11-10,completed
2054,2054,cash,1564754,2023-05-05,completed
2055,2055,upi,1039645,2024-04-22,completed
2056,2056,upi,520916,2024-09-09,completed
2057,2057,cash,576756,2024-01-29,completed
2058,2058,upi,297804,2024-03-31,pending
2059,2059,card,794040,2023-01-10,completed
2060,2060,cash,1211210,2024-11-16,completed
2061,2061,card,107598,2026-03-31,pending
2062,2062,card,334932,2026-05-01,completed
2063,2063,cash,1307636,2025-05-11,completed
2064,2064,card,1627504,2024-03-02,failed
2065,2065,cash,57428,2023-04-26,completed
2066,2066,card,383268,2023-06-14,completed
2067,2067,upi,1648033,2025-01-13,failed
2068,2068,cash,446325,2025-04-30,pending
2069,2069,cash,385886,2024-11-03,completed
2070,2070,upi,340130,2023-06-14,completed
2071,2071,cash,61736,2026-05-12,pending
2072,2072,card,924926,2024-09-22,completed
2073,2073,card,64514,2026-05-14,completed
2074,2074,upi,838744,2024-09-20,completed
2075,2075,card,111410,2023-12-03,completed
2076,2076,cash,920899,2025-03-06,completed
2077,2077,upi,227097,2024-05-28,completed
2078,2078,card,1120046,2025-07-19,completed
2079,2079,upi,266310,2025-06-28,completed
2080,2080,upi,161278,2023-01-12,failed
2081,2081,cash,550613,2025-09-09,completed
2082,2082,cash,397136,2024-08-12,completed
2083,2083,upi,391610,2023-04-06,completed
2084,2084,upi,78912,2023-01-04,completed
2085,2085,card,6696,2026-04-26,completed
2086,2086,card,1110536,2023-03-03,completed
2087,2087,card,347956,2025-08-29,completed
2088,2088,card,128425,2025-11-10,completed
2089,2089,card,357315,2023-02-10,completed
2090,2090,upi,148632,2024-05-16,completed
2091,2091,card,944734,2024-03-14,completed
2092,2092,cash,1621541,2026-05-05,completed
2093,2093,upi,1502470,2024-10-15,failed
2094,2094,cash,1449872,2025-10-12,return
2095,2095,cash,30880,2024-05-12,completed
2096,2096,upi,404174,2026-04-21,completed
2097,2097,upi,1860525,2023-04-24,completed
2098,2098,upi,2027812,2026-03-31,pending
2099,2099,upi,29008,2025-02-28,pending
2100,2100,upi,416316,2023-05-23,pending
2101,2101,upi,1765890,2024-12-19,completed
2102,2102,upi,200434,2026-04-12,completed
2103,2103,cash,15340,2024-05-26,completed
2104,2104,card,816378,2023-07-07,completed
2105,2105,card,470410,2026-01-13,completed
2106,2106,upi,1253161,2023-04-28,completed
2107,2107,cash,706123,2024-02-13,completed
2108,2108,upi,230224,2024-08-28,completed
2109,2109,card,98625,2026-07-25,failed
2110,2110,card,2696752,2025-05-29,completed
2111,2111,upi,1323704,2024-06-20,return
2112,2112,card,1096993,2023-04-20,failed
2113,2113,cash,726001,2025-01-11,pending
2114,2114,upi,1673189,2024-10-27,completed
2115,2115,upi,1101036,2023-07-25,completed
2116,2116,upi,2764685,2026-05-11,failed
2117,2117,upi,112578,2026-03-09,completed
2118,2118,cash,1070708,2025-02-28,pending
2119,2119,card,17438,2023-09-07,pending
2120,2120,upi,1319475,2025-01-02,completed
2121,2121,card,1415576,2023-05-01,pending
2122,2122,cash,1712455,2025-11-22,completed
2123,2123,cash,863096,2025-12-03,pending
2124,2124,card,329422,2024-12-13,completed
2125,2125,card,247715,2025-10-11,completed
2126,2126,card,250335,2024-04-20,completed
2127,2127,card,39469,2025-08-23,completed
2128,2128,cash,12674,2026-06-22,pending
2129,2129,upi,323711,2024-02-17,completed
2130,2130,upi,1084305,2026-02-14,completed
2131,2131,cash,12491,2025-01-02,return
2132,2132,card,2240916,2024-07-23,completed
2133,2133,card,645026,2024-01-18,completed
2134,2134,cash,71947,2025-12-07,completed
2135,2135,upi,357570,2023-11-01,failed
2136,2136,cash,647848,2025-07-05,completed
2137,2137,cash,973520,2024-10-06,completed
2138,2138,upi,276032,2023-11-11,pending
2139,2139,cash,820256,2025-11-03,completed
2140,2140,upi,2236868,2025-08-10,completed
2141,2141,card,752205,2023-06-02,failed
2142,2142,upi,343144,2023-02-27,completed
2143,2143,upi,764106,2026-04-15,completed
2144,2144,cash,367816,2024-03-13,completed
2145,2145,cash,10196,2024-01-26,completed
2146,2146,cash,806903,2023-10-11,completed
2147,2147,upi,1119248,2023-06-14,pending
2148,2148,upi,177650,2025-09-02,completed
2149,2149,upi,2185745,2026-03-15,completed
2150,2150,upi,443739,2023-11-02,completed
2151,2151,cash,3548,2025-12-27,completed
2152,2152,upi,297357,2023-01-21,completed
2153,2153,cash,304688,2025-09-28,completed
2154,2154,cash,1243843,2024-09-24,completed
2155,2155,upi,614533,2024-03-13,completed
2156,2156,card,561500,2023-02-28,completed
2157,2157,card,268152,2023-01-20,completed
2158,2158,card,435950,2025-09-27,completed
2159,2159,card,1433329,2024-05-20,completed
2160,2160,card,1402412,2025-04-28,completed
2161,2161,cash,1607043,2024-09-07,pending
2162,2162,upi,1315890,2023-03-26,completed
2163,2163,card,2128111,2026-02-19,completed
2164,2164,upi,1068955,2023-06-10,return
2165,2165,upi,10492,2023-11-22,completed
2166,2166,upi,83511,2025-12-05,completed
2167,2167,cash,382357,2024-09-28,completed
2168,2168,cash,1374581,2026-02-10,completed
2169,2169,card,1117492,2024-12-08,completed
2170,2170,card,1423616,2025-09-03,completed
2171,2171,card,207800,2025-04-21,completed
2172,2172,card,490942,2026-01-27,completed
2173,2173,upi,6724,2023-05-01,return
2174,2174,upi,884473,2023-11-16,completed
2175,2175,cash,71953,2024-05-31,completed
2176,2176,cash,939908,2025-06-03,completed
2177,2177,card,29468,2024-03-15,failed
2178,2178,cash,1233718,2024-12-15,completed
2179,2179,card,270642,2025-08-06,completed
2180,2180,upi,163450,2023-04-19,completed
2181,2181,card,858054,2025-06-23,completed
2182,2182,cash,911725,2025-07-31,completed
2183,2183,upi,1220712,2025-05-12,completed
2184,2184,upi,2328428,2025-07-02,pending
2185,2185,upi,1197942,2023-05-29,completed
2186,2186,upi,362797,2024-02-11,completed
2187,2187,upi,54810,2024-06-25,completed
2188,2188,card,25082,2023-04-03,completed
2189,2189,upi,912135,2023-09-02,failed
2190,2190,card,219856,2024-04-09,completed
2191,2191,upi,1113672,2025-05-28,completed
2192,2192,upi,397188,2024-06-18,pending
2193,2193,cash,923844,2023-04-10,pending
2194,2194,upi,336176,2026-04-25,return
2195,2195,upi,1623963,2026-07-30,failed
2196,2196,card,413909,2025-06-14,completed
2197,2197,upi,715111,2023-02-04,completed
2198,2198,cash,283852,2024-10-11,completed
2199,2199,card,957627,2023-06-27,failed
2200,2200,card,1911139,2025-07-05,completed
2201,2201,upi,54465,2024-11-25,completed
2202,2202,upi,1880279,2025-01-28,failed
2203,2203,upi,969908,2026-01-31,pending
2204,2204,cash,276509,2026-04-21,pending
2205,2205,cash,1029906,2023-04-10,completed
2206,2206,cash,577895,2023-09-24,completed
2207,2207,upi,55390,2023-05-12,completed
2208,2208,card,125326,2025-12-20,completed
2209,2209,upi,874333,2024-06-20,failed
2210,2210,cash,166326,2023-11-25,completed
2211,2211,upi,23481,2025-01-15,completed
2212,2212,upi,2264293,2024-07-07,completed
2213,2213,card,1192322,2025-06-23,completed
2214,2214,upi,271000,2023-12-06,completed
2215,2215,upi,429398,2026-01-09,completed
2216,2216,card,394276,2025-09-02,completed
2217,2217,upi,275146,2024-03-14,completed
2218,2218,cash,53076,2024-08-09,completed
2219,2219,upi,546483,2024-05-15,completed
2220,2220,card,57976,2026-07-04,completed
2221,2221,card,220438,2025-03-18,completed
2222,2222,cash,1367471,2024-08-11,failed
2223,2223,card,457242,2026-05-19,pending
2224,2224,upi,65685,2024-10-05,completed
2225,2225,cash,92796,2025-07-11,completed
2226,2226,card,819423,2026-07-02,completed
2227,2227,card,996464,2024-04-25,completed
2228,2228,upi,414114,2025-03-28,completed
2229,2229,cash,1264245,2024-03-10,failed
2230,2230,cash,83545,2025-09-10,failed
2231,2231,upi,193196,2023-02-06,completed
2232,2232,cash,375649,2023-11-04,completed
2233,2233,card,486820,2025-07-10,completed
2234,2234,card,407186,2024-09-09,completed
2235,2235,upi,189612,2023-06-05,completed
2236,2236,card,189690,2023-02-04,pending
2237,2237,upi,391900,2023-02-23,completed
2238,2238,cash,1015403,2024-10-10,failed
2239,2239,upi,117697,2025-12-01,completed
2240,2240,upi,186348,2023-04-16,failed
2241,2241,cash,2156215,2025-09-06,completed
2242,2242,upi,1010397,2023-01-08,completed
2243,2243,card,126310,2023-11-27,completed
2244,2244,upi,195908,2024-04-27,completed
2245,2245,upi,290046,2024-07-21,return
2246,2246,cash,639048,2023-03-26,completed
2247,2247,upi,1603138,2023-09-27,completed
2248,2248,upi,248023,2025-01-31,completed
2249,2249,cash,278112,2025-10-01,completed
2250,2250,cash,548769,2024-04-10,failed
2251,2251,upi,179598,2026-04-14,return
2252,2252,card,797377,2024-12-30,completed
2253,2253,card,460831,2024-09-04,completed
2254,2254,card,609826,2025-09-15,completed
2255,2255,card,218096,2025-10-31,completed
2256,2256,upi,749240,2023-07-04,completed
2257,2257,cash,29382,2025-09-16,completed
2258,2258,upi,86598,2025-10-31,completed
2259,2259,upi,113684,2025-03-16,completed
2260,2260,card,466050,2026-07-15,completed
2261,2261,cash,21895,2024-06-26,pending
2262,2262,card,208514,2023-07-24,pending
2263,2263,upi,110716,2024-10-03,completed
2264,2264,card,1145856,2024-10-21,completed
2265,2265,cash,397997,2023-02-02,completed
2266,2266,upi,2889190,2025-11-03,completed
